prompt_id,novel,risky_alone_recall,anchor_mean_recall,anchor_max_recall,recall_n1,lcs_n1,recall_n8,lcs_n8,recall_n64,lcs_n64
bookmia.01.88,a_game_of_thrones,0.7385,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.01.89,a_game_of_thrones,0.7317,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.01.90,a_game_of_thrones,0.3782,0.0,0.0,0.0,1,0.0,1,0.0,1
bookmia.01.97,a_game_of_thrones,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.02,casino_royale,0.803,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.03,casino_royale,0.5735,0.0,0.0,0.0,2,0.0,1,0.0,1
bookmia.07.04,casino_royale,0.684,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.05,casino_royale,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.06,casino_royale,0.8154,0.0,0.0,0.0,2,0.0,1,0.0,1
bookmia.07.07,casino_royale,0.1435,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.08,casino_royale,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.09,casino_royale,0.7799,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.15,casino_royale,0.7897,0.0,0.0,0.0,3,0.0,3,0.0,2
bookmia.07.16,casino_royale,0.7767,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.17,casino_royale,0.302,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.20,casino_royale,0.5681,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.24,casino_royale,0.5959,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.25,casino_royale,0.743,0.0,0.0,0.0,1,0.0,1,0.0,1
bookmia.07.26,casino_royale,0.2009,0.0,0.0,0.0,0,0.0,2,0.0,2
bookmia.07.28,casino_royale,0.493,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.29,casino_royale,0.1866,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.30,casino_royale,0.1238,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.31,casino_royale,0.1359,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.32,casino_royale,0.0,0.0,0.0,0.0,1,0.0,2,0.0,2
bookmia.07.37,casino_royale,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.40,casino_royale,0.7474,0.0,0.0,0.0,2,0.0,1,0.0,1
bookmia.07.41,casino_royale,0.1019,0.0,0.0,0.0,1,0.0,2,0.0,2
bookmia.07.43,casino_royale,0.7725,0.0,0.0,0.0,2,0.0,1,0.0,2
bookmia.07.44,casino_royale,0.7048,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.47,casino_royale,0.4569,0.0,0.0,0.0,2,0.0,1,0.0,2
bookmia.07.49,casino_royale,0.0,0.0,0.0,0.0,2,0.0,3,0.0,2
bookmia.07.53,casino_royale,0.75,0.0,0.0,0.0,2,0.0,2,0.0,0
bookmia.07.54,casino_royale,0.7854,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.55,casino_royale,0.2598,0.0,0.0,0.0,1,0.0,2,0.0,2
bookmia.07.56,casino_royale,0.7612,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.57,casino_royale,0.7295,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.59,casino_royale,0.5837,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.61,casino_royale,0.0,0.0,0.0,0.0,1,0.0,1,0.0,2
bookmia.07.62,casino_royale,0.4524,0.0,0.0,0.0,3,0.0,3,0.0,2
bookmia.07.63,casino_royale,0.2222,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.66,casino_royale,0.2817,0.0,0.0,0.0,2,0.0,1,0.0,2
bookmia.07.70,casino_royale,0.2245,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.07.72,casino_royale,0.7704,0.0,0.0,0.0,1,0.0,2,0.0,2
bookmia.07.73,casino_royale,0.8107,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.07.77,casino_royale,0.1699,0.0,0.0,0.0,2,0.0,1,0.0,2
bookmia.07.80,casino_royale,0.7756,0.0,0.0,0.0,2,0.0,2,0.0,2
